Unnamed: 0,happ_score,happ_words,likes,replies,retweets,scrape_date,total_words,tweet_date,tweet_id,url
910872295215902720,5.287929577479949,710,14,147,7,2018-05-05_21_05_00,2310,2017-09-21,910872295215902720,http://twitter.com/senrobportman/status/910872295215902720
910231268880613377,5.567248743737976,796,51,176,14,2018-05-05_21_16_36,2805,2017-09-19,910231268880613377,http://twitter.com/senrobportman/status/910231268880613377
910243607558451200,5.492166172151673,1011,25,202,11,2018-05-05_21_15_04,3373,2017-09-19,910243607558451200,http://twitter.com/senrobportman/status/910243607558451200
910542713292034048,5.312741433017892,321,71,80,48,2018-05-05_21_13_37,1098,2017-09-20,910542713292034048,http://twitter.com/senrobportman/status/910542713292034048
910549369308532736,5.742067039120531,537,55,110,10,2018-05-05_21_12_15,1691,2017-09-20,910549369308532736,http://twitter.com/senrobportman/status/910549369308532736
909452917156937729,5.102899408278599,338,18,78,12,2018-05-05_21_37_10,1241,2017-09-17,909452917156937729,http://twitter.com/senrobportman/status/909452917156937729
909904342446219264,5.568038674030236,362,64,81,39,2018-05-05_21_35_45,1217,2017-09-18,909904342446219264,http://twitter.com/senrobportman/status/909904342446219264
909941613576699905,5.435755395678577,278,71,140,19,2018-05-05_21_34_19,976,2017-09-18,909941613576699905,http://twitter.com/senrobportman/status/909941613576699905
909943120317607936,5.7054314720777475,394,31,82,9,2018-05-05_21_32_55,1323,2017-09-18,909943120317607936,http://twitter.com/senrobportman/status/909943120317607936
907744135574044672,5.396866566727862,667,37,106,9,2018-05-05_21_44_23,1872,2017-09-12,907744135574044672,http://twitter.com/senrobportman/status/907744135574044672
908361475915317248,5.408737864075583,412,23,77,10,2018-05-05_21_42_51,1254,2017-09-14,908361475915317248,http://twitter.com/senrobportman/status/908361475915317248
908523900576976896,6.128865979376355,388,11798,219,6524,2018-05-05_21_41_22,1278,2017-09-14,908523900576976896,http://twitter.com/senrobportman/status/908523900576976896
909121222293651457,5.172287581697377,306,41,83,22,2018-05-05_21_39_54,1043,2017-09-16,909121222293651457,http://twitter.com/senrobportman/status/909121222293651457
909129787972534272,5.447181208051908,298,32,69,18,2018-05-05_21_38_32,976,2017-09-16,909129787972534272,http://twitter.com/senrobportman/status/909129787972534272
905540195268911106,5.426702380991502,840,64,166,14,2018-05-05_21_51_43,2573,2017-09-06,905540195268911106,http://twitter.com/senrobportman/status/905540195268911106
905541162861244417,5.4009832134292175,417,42,96,10,2018-05-05_21_50_16,1406,2017-09-06,905541162861244417,http://twitter.com/senrobportman/status/905541162861244417
905541899628539904,5.5116939890713335,366,29,70,6,2018-05-05_21_48_52,1227,2017-09-06,905541899628539904,http://twitter.com/senrobportman/status/905541899628539904
906992430788071424,5.300965207667363,891,72,165,20,2018-05-05_21_47_23,2784,2017-09-10,906992430788071424,http://twitter.com/senrobportman/status/906992430788071424
907739185427177473,5.304986225893755,363,27,76,12,2018-05-05_21_45_50,1087,2017-09-12,907739185427177473,http://twitter.com/senrobportman/status/907739185427177473
904369394712764417,5.6071038251347565,366,18,72,8,2018-05-05_21_59_05,1207,2017-09-03,904369394712764417,http://twitter.com/senrobportman/status/904369394712764417
904805857959051265,5.826415094337005,371,49,83,5,2018-05-05_21_57_37,1209,2017-09-04,904805857959051265,http://twitter.com/senrobportman/status/904805857959051265
904827896698720256,5.637515400435804,487,28,130,31,2018-05-05_21_56_07,1989,2017-09-04,904827896698720256,http://twitter.com/senrobportman/status/904827896698720256
905182753527709697,5.783202033072344,787,654,232,127,2018-05-05_21_54_36,2868,2017-09-05,905182753527709697,http://twitter.com/senrobportman/status/905182753527709697
905184015635841024,5.599454277318134,678,56,161,17,2018-05-05_21_53_08,2948,2017-09-05,905184015635841024,http://twitter.com/senrobportman/status/905184015635841024
899813762437394432,5.564826732674123,404,47,98,20,2018-05-05_22_06_20,1382,2017-08-21,899813762437394432,http://twitter.com/senrobportman/status/899813762437394432
900435085777874944,5.391638554218073,415,42,96,16,2018-05-05_22_04_54,1355,2017-08-23,900435085777874944,http://twitter.com/senrobportman/status/900435085777874944
902588432215556097,5.4600755667630265,397,18,110,6,2018-05-05_22_03_31,1606,2017-08-29,902588432215556097,http://twitter.com/senrobportman/status/902588432215556097
902979619116249089,5.482261072298981,858,151,286,41,2018-05-05_22_02_04,2921,2017-08-30,902979619116249089,http://twitter.com/senrobportman/status/902979619116249089
902986796274941952,5.495974440894168,313,11,100,5,2018-05-05_22_00_35,1415,2017-08-30,902986796274941952,http://twitter.com/senrobportman/status/902986796274941952
897920457571266561,5.681791044775692,335,25,77,7,2018-05-05_22_13_36,1318,2017-08-16,897920457571266561,http://twitter.com/senrobportman/status/897920457571266561
898968055568617477,5.570080971657728,247,55,76,25,2018-05-05_22_12_13,989,2017-08-19,898968055568617477,http://twitter.com/senrobportman/status/898968055568617477
899304016978604033,5.488881909579048,796,67,142,21,2018-05-05_22_10_42,2510,2017-08-20,899304016978604033,http://twitter.com/senrobportman/status/899304016978604033
899604751532396544,5.82367970662233,818,47134,1.6K,11329,2018-05-05_22_09_11,2846,2017-08-20,899604751532396544,http://twitter.com/senrobportman/status/899604751532396544
899813488599732225,5.257019867547883,302,58,71,19,2018-05-05_22_07_50,1070,2017-08-21,899813488599732225,http://twitter.com/senrobportman/status/899813488599732225
896812334571810816,5.390258899706732,618,185,148,34,2018-05-05_22_20_07,2388,2017-08-13,896812334571810816,http://twitter.com/senrobportman/status/896812334571810816
897187520827592704,5.510921595638303,727,76,223,17,2018-05-05_22_18_34,2676,2017-08-14,897187520827592704,http://twitter.com/senrobportman/status/897187520827592704
897554505453019136,5.558033573149007,417,79,102,42,2018-05-05_22_17_11,1586,2017-08-15,897554505453019136,http://twitter.com/senrobportman/status/897554505453019136
897587941899423744,5.433320105851148,756,606,347,146,2018-05-05_22_15_34,3170,2017-08-15,897587941899423744,http://twitter.com/senrobportman/status/897587941899423744
