Unnamed: 0,happ_score,happ_words,likes,replies,retweets,scrape_date,total_words,tweet_date,tweet_id,url
869773287856799744,5.5566430260124955,423,252,131,43,2018-05-06_04_06_33,1659,2017-05-30,869773287856799744,http://twitter.com/JeffFlake/status/869773287856799744
873737048242274306,5.727240618115635,453,194,118,74,2018-05-06_04_05_08,1664,2017-06-10,873737048242274306,http://twitter.com/JeffFlake/status/873737048242274306
859474579189792768,5.745460277467723,793,2911,378,827,2018-05-06_04_18_28,3016,2017-05-02,859474579189792768,http://twitter.com/JeffFlake/status/859474579189792768
862124755339685888,5.7286648865406375,749,52366,9.6K,19751,2018-05-06_04_16_50,3074,2017-05-09,862124755339685888,http://twitter.com/JeffFlake/status/862124755339685888
862505137222418432,6.002005988017109,334,78,82,19,2018-05-06_04_15_19,1160,2017-05-10,862505137222418432,http://twitter.com/JeffFlake/status/862505137222418432
862857543474790400,6.0266452648790585,623,131,172,10,2018-05-06_04_13_56,2381,2017-05-11,862857543474790400,http://twitter.com/JeffFlake/status/862857543474790400
864282675225526276,5.910870113520937,793,228,244,24,2018-05-06_04_12_23,2967,2017-05-15,864282675225526276,http://twitter.com/JeffFlake/status/864282675225526276
852018168792928256,5.696147058818992,340,254,106,68,2018-05-06_04_25_45,1098,2017-04-11,852018168792928256,http://twitter.com/JeffFlake/status/852018168792928256
852752114535104512,5.822728194769227,986,405,428,109,2018-05-06_04_24_14,3567,2017-04-13,852752114535104512,http://twitter.com/JeffFlake/status/852752114535104512
853808430624235520,5.840820770543332,597,28,110,14,2018-05-06_04_22_45,2060,2017-04-16,853808430624235520,http://twitter.com/JeffFlake/status/853808430624235520
857295010869497860,5.680951327443492,452,436,106,241,2018-05-06_04_21_17,1552,2017-04-26,857295010869497860,http://twitter.com/JeffFlake/status/857295010869497860
857578274293248000,5.673844660205193,515,613,105,266,2018-05-06_04_19_51,1833,2017-04-27,857578274293248000,http://twitter.com/JeffFlake/status/857578274293248000
850032474788962304,5.533348148174879,675,30,176,14,2018-05-06_04_33_21,2365,2017-04-06,850032474788962304,http://twitter.com/JeffFlake/status/850032474788962304
850378120704262144,5.620839506172847,405,92,116,23,2018-05-06_04_31_32,1360,2017-04-07,850378120704262144,http://twitter.com/JeffFlake/status/850378120704262144
850386864670474243,5.567429805631309,463,62,127,15,2018-05-06_04_30_03,1642,2017-04-07,850386864670474243,http://twitter.com/JeffFlake/status/850386864670474243
851458291616043008,5.6278934624757575,413,32,110,7,2018-05-06_04_28_34,1454,2017-04-10,851458291616043008,http://twitter.com/JeffFlake/status/851458291616043008
851572740431634432,5.862026143787952,306,77,95,120,2018-05-06_04_27_06,1144,2017-04-10,851572740431634432,http://twitter.com/JeffFlake/status/851572740431634432
844988380429586432,5.878176870775893,735,12,265,9,2018-05-06_04_39_22,2694,2017-03-23,844988380429586432,http://twitter.com/JeffFlake/status/844988380429586432
845778425189052416,5.401541984765228,655,84,331,42,2018-05-06_04_37_51,2828,2017-03-25,845778425189052416,http://twitter.com/JeffFlake/status/845778425189052416
848957522434289664,5.530825825870126,666,77,253,32,2018-05-06_04_36_15,2610,2017-04-03,848957522434289664,http://twitter.com/JeffFlake/status/848957522434289664
